id,name,category,amount,status,note
52465,Danu,alpha,5326.08,ok,"batch 65"
52466,Bima,alpha,3544.32,ok,"batch 66"
52467,Bima,alpha,2814.72,ok,"batch 67"
52468,Citra,alpha,8609.92,ok,"batch 68"
52469,Eka,alpha,2908.16,ok,"batch 69"
52470,Danu,alpha,3777.92,ok,"batch 70"
52471,Danu,alpha,4414.08,ok,"batch 71"
52472,Eka,alpha,4876.16,ok,"batch 72"
52473,Ada,alpha,4480.64,ok,"batch 73"
52474,Ada,alpha,8482.56,ok,"batch 74"
52475,Danu,alpha,3239.68,ok,"batch 75"
52476,Eka,alpha,8766.64,ok,"batch 76"
52477,Bima,alpha,8504.96,ok,"batch 77"
52478,Ada,alpha,3382.32,ok,"batch 78"
52479,Citra,alpha,9140.48,ok,"needs, review"
52480,Citra,alpha,2349.44,ok,"batch 80"
52481,Danu,alpha,9213.44,ok,"batch 81"
52482,Bima,alpha,2623.36,ok,"batch 82"
52483,Danu,alpha,7616.96,ok,"normal cleanup"
52484,Ada,alpha,5963.52,ok,"batch 84"
52485,Eka,alpha,1059.84,ok,"batch 85"
52486,Bima,alpha,8111.36,ok,"batch 86"
52487,Danu,alpha,408.32,ok,"batch 87"
52488,Bima,alpha,1866.24,ok,"batch 88"
52489,Danu,alpha,7614.72,ok,"batch 89"
52490,Danu,alpha,5015.68,ok,"quote ""check"""
52491,Ada,alpha,1532.80,ok,"batch 91"
52492,Eka,alpha,5567.36,ok,"batch 92"
52493,Eka,alpha,8016.64,ok,"batch 93"
52494,Ada,alpha,2512.64,ok,"batch 94"
52495,Citra,alpha,6773.76,ok,"batch 95"
52496,Ada,alpha,7343.36,ok,"needs, review"
52497,Ada,alpha,9175.04,ok,"batch 97"
52498,Ada,alpha,9326.72,ok,"batch 98"
52499,Danu,alpha,8286.72,ok,"batch 99"
52500,Citra,alpha,5257.60,ok,"batch 0"
52501,Ada,alpha,8113.28,ok,"batch 1"
52502,Bima,alpha,8015.36,ok,"batch 2"
52503,Ada,alpha,5722.88,ok,"batch 3"
52504,Ada,alpha,2031.36,ok,"batch 4"
52505,Citra,alpha,1109.76,ok,"batch 5"
52506,Danu,alpha,7872.00,ok,"batch 6"
52507,Citra,alpha,500.48,ok,"batch 7"
52508,Bima,alpha,7517.44,ok,"batch 8"
52509,Ada,alpha,6748.16,ok,"batch 9"
52510,Eka,alpha,8334.08,ok,"batch 10"
52511,Citra,alpha,1841.92,ok,"batch 11"
52512,Bima,alpha,2869.12,ok,"batch 12"
52513,Citra,alpha,4230.40,ok,"needs, review"
52514,Citra,alpha,3996.80,ok,"normal cleanup"
52515,Eka,alpha,4034.56,ok,"batch 15"
52516,Citra,alpha,3163.52,ok,"batch 16"
52517,Bima,alpha,1687.04,ok,"batch 17"
52518,Danu,alpha,5740.80,ok,"batch 18"
52519,Eka,alpha,8954.88,ok,"quote ""check"""
52520,Citra,alpha,6224.64,ok,"batch 20"
52521,Danu,alpha,6049.28,ok,"batch 21"
52522,Eka,alpha,7942.32,ok,"batch 22"
52523,Danu,alpha,4499.20,ok,"batch 23"
52524,Citra,alpha,4250.88,ok,"batch 24"
52525,Bima,alpha,8408.32,ok,"batch 25"
52526,Ada,alpha,7258.88,ok,"batch 26"
52527,Citra,alpha,6231.60,ok,"batch 27"
52528,Eka,alpha,770.56,ok,"batch 28"
52529,Eka,alpha,871.04,ok,"batch 29"
52530,Bima,alpha,5431.04,ok,"needs, review"
52531,Ada,alpha,7250.56,ok,"batch 31"
52532,Ada,alpha,2132.48,ok,"batch 32"
52533,Ada,alpha,1087.28,ok,"batch 33"
52534,Eka,alpha,8979.84,ok,"batch 34"
52535,Citra,alpha,5201.92,ok,"batch 35"
52536,Citra,alpha,1192.32,ok,"batch 36"
52537,Ada,alpha,6538.24,ok,"batch 37"
52538,Ada,alpha,981.76,ok,"batch 38"
52539,Bima,alpha,9101.44,ok,"batch 39"
52540,Eka,alpha,8702.08,ok,"batch 40"
52541,Ada,alpha,3569.28,ok,"batch 41"
52542,Ada,alpha,3564.08,ok,"batch 42"
52543,Citra,alpha,8981.12,ok,"batch 43"
52544,Eka,alpha,3101.44,ok,"batch 44"
52545,Citra,alpha,5187.20,ok,"normal cleanup"
52546,Danu,alpha,8591.36,ok,"batch 46"
52547,Danu,alpha,7341.44,ok,"needs, review"
52548,Eka,alpha,4097.28,ok,"quote ""check"""
52549,Citra,alpha,8344.96,ok,"batch 49"
52550,Eka,alpha,7512.32,ok,"batch 50"
52551,Danu,alpha,8075.52,ok,"batch 51"
52552,Eka,alpha,8522.24,ok,"batch 52"
52553,Bima,alpha,8186.24,ok,"batch 53"
52554,Eka,alpha,1213.44,ok,"batch 54"
52555,Bima,alpha,2117.76,ok,"batch 55"
52556,Citra,alpha,3094.40,ok,"batch 56"
52557,Eka,alpha,2890.88,ok,"batch 57"
52558,Citra,alpha,5621.76,ok,"batch 58"
52559,Citra,alpha,743.04,ok,"batch 59"
52560,Eka,alpha,9064.32,ok,"batch 60"
52561,Citra,alpha,4470.40,ok,"batch 61"
52562,Bima,alpha,2399.92,ok,"batch 62"
52563,Bima,alpha,5665.92,ok,"batch 63"
52564,Eka,alpha,4088.32,ok,"needs, review"
52565,Citra,alpha,6026.88,ok,"batch 65"
52566,Danu,alpha,8944.00,ok,"batch 66"
52567,Citra,alpha,5727.36,ok,"batch 67"
52568,Eka,alpha,510.72,ok,"batch 68"
52569,Eka,alpha,4446.72,ok,"batch 69"
52570,Eka,alpha,6970.88,ok,"batch 70"
52571,Ada,alpha,9468.80,ok,"batch 71"
52572,Eka,alpha,6517.76,ok,"batch 72"
52573,Ada,alpha,1348.48,ok,"batch 73"
52574,Ada,alpha,9233.28,ok,"batch 74"
52575,Ada,alpha,8884.48,ok,"batch 75"
52576,Ada,alpha,1794.56,ok,"normal cleanup"
52577,Citra,alpha,5856.64,ok,"quote ""check"""
52578,Bima,alpha,6202.88,ok,"batch 78"
52579,Citra,alpha,7980.16,ok,"batch 79"
52580,Ada,alpha,5326.72,ok,"batch 80"
52581,Bima,alpha,1718.40,ok,"needs, review"
52582,Ada,alpha,6910.72,ok,"batch 82"
52583,Citra,alpha,6426.88,ok,"batch 83"
52584,Eka,alpha,1321.60,ok,"batch 84"
52585,Eka,alpha,6886.40,ok,"batch 85"
52586,Danu,alpha,1653.12,ok,"batch 86"
52587,Danu,alpha,1143.68,ok,"batch 87"
52588,Ada,alpha,8333.44,pending,"batch 88"
52589,Danu,alpha,4835.20,ok,"batch 89"
52590,Ada,alpha,2984.32,ok,"batch 90"
52591,Bima,alpha,2502.40,ok,"batch 91"
52592,Bima,alpha,1946.24,ok,"batch 92"
52593,Eka,alpha,8624.00,ok,"batch 93"
52594,Citra,alpha,1107.84,ok,"batch 94"
52595,Ada,alpha,3030.40,ok,"batch 95"
52596,Bima,alpha,9363.84,ok,"batch 96"
52597,Citra,alpha,9918.08,ok,"batch 97"
52598,Danu,alpha,3464.96,ok,"needs, review"
52599,Danu,alpha,580.48,ok,"batch 99"
52600,Bima,alpha,958.72,ok,"batch 0"
52601,Ada,alpha,3201.28,ok,"batch 1"
52602,Danu,alpha,8536.32,ok,"batch 2"
52603,Danu,alpha,7919.36,ok,"batch 3"
52604,Danu,alpha,4358.40,ok,"batch 4"
52605,Danu,alpha,1537.28,ok,"batch 5"
52606,Danu,alpha,822.40,ok,"quote ""check"""
52607,Citra,alpha,250.17,ok,"normal cleanup"
52608,Bima,alpha,9740.16,ok,"batch 8"
52609,Eka,alpha,8275.84,ok,"batch 9"
52610,Ada,alpha,260.48,ok,"batch 10"
52611,Citra,alpha,5185.28,ok,"batch 11"
52612,Eka,alpha,9425.28,ok,"batch 12"
52613,Eka,alpha,5888.00,ok,"batch 13"
52614,Eka,alpha,7907.20,ok,"batch 14"
52615,Bima,alpha,1129.60,ok,"needs, review"
52616,Eka,alpha,1235.12,ok,"batch 16"
52617,Citra,alpha,771.84,ok,"batch 17"
52618,Ada,alpha,433.92,ok,"batch 18"
52619,Citra,alpha,9941.12,ok,"batch 19"
52620,Eka,alpha,9105.28,ok,"batch 20"
52621,Eka,alpha,9933.44,ok,"batch 21"
52622,Bima,alpha,1647.36,ok,"batch 22"
52623,Eka,alpha,4479.36,ok,"batch 23"
52624,Bima,alpha,1923.84,ok,"batch 24"
52625,Eka,alpha,310.40,ok,"batch 25"
52626,Citra,alpha,8644.48,ok,"batch 26"
52627,Eka,alpha,7136.00,ok,"batch 27"
52628,Ada,alpha,4022.40,ok,"batch 28"
52629,Citra,alpha,221.44,ok,"batch 29"
52630,Bima,alpha,994.56,ok,"batch 30"
52631,Eka,alpha,4483.20,ok,"batch 31"
52632,Ada,alpha,6871.68,ok,"needs, review"
52633,Bima,alpha,6865.28,ok,"batch 33"
52634,Danu,alpha,7439.36,ok,"batch 34"
52635,Citra,alpha,369.28,ok,"quote ""check"""
52636,Bima,alpha,4397.44,ok,"batch 36"
52637,Bima,alpha,8600.96,ok,"batch 37"
52638,Citra,alpha,2871.68,ok,"normal cleanup"
52639,Danu,alpha,9010.56,ok,"batch 39"
52640,Citra,alpha,9988.48,ok,"batch 40"
52641,Bima,alpha,5746.56,ok,"batch 41"
52642,Ada,alpha,7751.04,ok,"batch 42"
52643,Citra,alpha,2933.76,ok,"batch 43"
52644,Danu,alpha,6913.92,ok,"batch 44"
52645,Danu,alpha,2244.48,ok,"batch 45"
52646,Ada,alpha,786.56,ok,"batch 46"
52647,Eka,alpha,690.56,ok,"batch 47"
52648,Bima,alpha,3368.96,ok,"batch 48"
52649,Eka,alpha,3499.44,ok,"needs, review"
52650,Bima,alpha,8186.88,ok,"batch 50"
52651,Danu,alpha,2013.44,ok,"batch 51"
52652,Citra,alpha,2008.96,ok,"batch 52"
52653,Ada,alpha,2897.28,ok,"batch 53"
52654,Eka,alpha,5996.80,ok,"batch 54"
52655,Bima,alpha,2389.12,ok,"batch 55"
52656,Citra,alpha,8926.08,ok,"batch 56"
52657,Ada,alpha,1623.04,ok,"batch 57"
52658,Bima,alpha,4237.36,ok,"batch 58"
52659,Citra,alpha,980.48,ok,"batch 59"
52660,Ada,alpha,2845.44,ok,"batch 60"
52661,Bima,alpha,772.48,ok,"batch 61"
52662,Ada,alpha,6652.16,ok,"batch 62"
52663,Bima,alpha,4619.52,ok,"batch 63"
52664,Eka,alpha,2805.12,ok,"quote ""check"""
52665,Citra,alpha,4880.64,ok,"batch 65"
52666,Eka,alpha,6026.24,ok,"needs, review"
52667,Citra,alpha,1394.56,ok,"batch 67"
52668,Danu,alpha,8312.32,ok,"batch 68"
52669,Ada,alpha,7653.76,ok,"normal cleanup"
52670,Danu,alpha,3111.68,ok,"batch 70"
52671,Ada,alpha,4452.48,ok,"batch 71"
52672,Citra,alpha,6900.48,ok,"batch 72"
52673,Citra,alpha,8805.12,ok,"batch 73"
52674,Danu,alpha,6584.32,ok,"batch 74"
52675,Bima,alpha,9687.04,ok,"batch 75"
52676,Bima,alpha,5520.64,ok,"batch 76"
52677,Bima,alpha,3734.40,ok,"batch 77"
52678,Ada,alpha,7072.00,ok,"batch 78"
52679,Citra,alpha,9688.96,ok,"batch 79"
52680,Ada,alpha,9039.36,ok,"batch 80"
52681,Bima,alpha,270.08,ok,"batch 81"
52682,Danu,alpha,4736.00,ok,"batch 82"
52683,Citra,alpha,3511.04,ok,"needs, review"
52684,Ada,alpha,6622.08,ok,"batch 84"
52685,Danu,alpha,8970.88,ok,"batch 85"
52686,Citra,alpha,5558.40,ok,"batch 86"
52687,Eka,alpha,7623.68,ok,"batch 87"
52688,Danu,alpha,4976.00,ok,"batch 88"
52689,Citra,alpha,6643.84,ok,"batch 89"
52690,Eka,alpha,2453.76,ok,"batch 90"
52691,Ada,alpha,7171.20,ok,"batch 91"
52692,Bima,alpha,532.48,ok,"batch 92"
52693,Eka,alpha,8139.52,ok,"quote ""check"""
52694,Ada,alpha,6244.48,ok,"batch 94"
52695,Danu,alpha,4112.00,ok,"batch 95"
52696,Danu,alpha,9647.36,ok,"batch 96"
52697,Citra,alpha,4156.16,ok,"batch 97"
52698,Bima,alpha,3482.24,ok,"batch 98"
52699,Danu,alpha,9949.44,ok,"batch 99"
52700,Bima,alpha,8807.04,ok,"needs, review"
52701,Citra,alpha,1876.48,ok,"batch 1"
52702,Citra,alpha,5499.52,ok,"batch 2"
52703,Bima,alpha,4081.28,ok,"batch 3"
52704,Eka,alpha,2521.60,ok,"batch 4"
52705,Eka,alpha,5157.76,ok,"batch 5"
52706,Bima,alpha,7475.20,ok,"batch 6"
52707,Bima,alpha,3096.32,ok,"batch 7"
52708,Danu,alpha,468.48,ok,"batch 8"
52709,Bima,alpha,7255.68,ok,"batch 9"
52710,Citra,alpha,9099.52,ok,"batch 10"
52711,Citra,alpha,3387.52,ok,"batch 11"
52712,Eka,alpha,9735.68,ok,"batch 12"
52713,Bima,alpha,1763.20,ok,"batch 13"
52714,Bima,alpha,4696.96,ok,"batch 14"
52715,Eka,alpha,7401.60,ok,"batch 15"
52716,Citra,alpha,5322.88,ok,"batch 16"
52717,Eka,alpha,7214.08,ok,"needs, review"
52718,Eka,alpha,403.84,ok,"batch 18"
52719,Danu,alpha,8502.40,ok,"batch 19"
52720,Bima,alpha,5976.32,ok,"batch 20"
52721,Danu,alpha,9017.60,ok,"batch 21"
52722,Eka,alpha,4973.44,ok,"quote ""check"""
52723,Citra,alpha,2524.16,ok,"batch 23"
52724,Eka,alpha,7754.24,ok,"batch 24"
52725,Citra,alpha,28.16,ok,"batch 25"
52726,Danu,alpha,8645.12,ok,"batch 26"
52727,Eka,alpha,7228.16,ok,"batch 27"
52728,Eka,alpha,2662.40,ok,"batch 28"
52729,Bima,alpha,4285.44,ok,"batch 29"
52730,Danu,alpha,9161.60,ok,"batch 30"
52731,Ada,alpha,1961.60,ok,"normal cleanup"
52732,Danu,alpha,1752.96,ok,"batch 32"
52733,Citra,alpha,9575.04,ok,"batch 33"
52734,Ada,alpha,974.72,ok,"needs, review"
52735,Citra,alpha,8750.72,ok,"batch 35"
52736,Eka,alpha,3495.04,ok,"batch 36"
52737,Citra,alpha,4217.60,ok,"batch 37"
52738,Citra,alpha,4693.76,ok,"batch 38"
52739,Eka,alpha,7648.00,ok,"batch 39"
52740,Ada,alpha,6405.76,ok,"batch 40"
52741,Bima,alpha,3129.60,ok,"batch 41"
52742,Eka,alpha,6549.76,ok,"batch 42"
52743,Citra,alpha,5174.40,ok,"batch 43"
52744,Citra,alpha,9839.36,ok,"batch 44"
52745,Danu,alpha,7342.08,ok,"batch 45"
52746,Eka,alpha,2993.28,ok,"batch 46"
52747,Ada,alpha,9548.16,ok,"batch 47"
52748,Danu,alpha,6008.96,ok,"batch 48"
52749,Eka,alpha,3679.36,ok,"batch 49"
52750,Ada,alpha,3129.60,ok,"batch 50"
52751,Citra,alpha,4248.96,ok,"needs, review"
52752,Citra,alpha,2610.56,ok,"batch 52"
52753,Eka,alpha,8042.24,ok,"batch 53"
52754,Bima,alpha,8494.72,ok,"batch 54"
52755,Ada,alpha,5927.68,ok,"batch 55"
52756,Citra,alpha,1564.16,ok,"batch 56"
52757,Ada,alpha,7308.80,ok,"batch 57"
52758,Eka,alpha,4542.72,ok,"batch 58"
52759,Danu,alpha,968.32,ok,"batch 59"
52760,Eka,alpha,4663.04,ok,"batch 60"
52761,Eka,alpha,8611.20,ok,"batch 61"
52762,Danu,alpha,1387.52,ok,"normal cleanup"
52763,Danu,alpha,7916.80,ok,"batch 63"
52764,Danu,alpha,7093.12,ok,"batch 64"
52765,Citra,alpha,4505.60,ok,"batch 65"
52766,Bima,alpha,2997.12,ok,"batch 66"
52767,Citra,alpha,3409.92,ok,"batch 67"
52768,Ada,alpha,1895.68,ok,"needs, review"
52769,Eka,alpha,8702.08,ok,"batch 69"
52770,Citra,alpha,5344.00,ok,"batch 70"
52771,Bima,alpha,7966.08,ok,"batch 71"
52772,Bima,alpha,7634.56,ok,"batch 72"
52773,Citra,alpha,2498.56,ok,"batch 73"
52774,Bima,alpha,3024.00,ok,"batch 74"
52775,Danu,alpha,3799.68,ok,"batch 75"
52776,Eka,alpha,4261.76,ok,"batch 76"
52777,Eka,alpha,3722.24,ok,"batch 77"
52778,Ada,alpha,8000.64,ok,"batch 78"
52779,Eka,alpha,2214.40,ok,"batch 79"
52780,Bima,alpha,7129.60,ok,"quote ""check"""
52781,Bima,alpha,6975.36,ok,"batch 81"
52782,Ada,alpha,8801.92,ok,"batch 82"
52783,Ada,alpha,9571.84,ok,"batch 83"
52784,Eka,alpha,2935.68,ok,"batch 84"
52785,Ada,alpha,2496.00,ok,"needs, review"
52786,Danu,alpha,1616.00,ok,"batch 86"
52787,Bima,alpha,7161.60,ok,"batch 87"
52788,Citra,alpha,6544.64,ok,"batch 88"
52789,Eka,alpha,5258.88,ok,"batch 89"
52790,Bima,alpha,5121.92,ok,"batch 90"
52791,Bima,alpha,9915.52,ok,"batch 91"
52792,Bima,alpha,7135.36,ok,"batch 92"
52793,Ada,alpha,4589.44,ok,"normal cleanup"
52794,Eka,alpha,758.40,ok,"batch 94"
52795,Eka,alpha,3159.04,ok,"batch 95"
52796,Eka,alpha,3811.20,ok,"batch 96"
52797,Citra,alpha,519.04,ok,"batch 97"
52798,Danu,alpha,2391.68,ok,"batch 98"
52799,Danu,alpha,1521.28,ok,"batch 99"
52800,Eka,alpha,7250.56,ok,"batch 0"
52801,Bima,alpha,1138.56,ok,"batch 1"
52802,Danu,alpha,5826.56,ok,"needs, review"
52803,Eka,alpha,5944.32,ok,"batch 3"
52804,Bima,alpha,6860.80,ok,"batch 4"
52805,Citra,alpha,4473.60,ok,"batch 5"
52806,Citra,alpha,3699.84,ok,"batch 6"
52807,Eka,alpha,4061.44,ok,"batch 7"
52808,Bima,alpha,6714.24,ok,"batch 8"
52809,Ada,alpha,6845.44,ok,"quote ""check"""
52810,Danu,alpha,2752.64,ok,"batch 10"
52811,Danu,alpha,7523.20,ok,"batch 11"
52812,Eka,alpha,5126.40,ok,"batch 12"
52813,Ada,alpha,8367.36,ok,"batch 13"
52814,Bima,alpha,3649.28,ok,"batch 14"
52815,Eka,alpha,1645.44,ok,"batch 15"
52816,Bima,alpha,105.60,ok,"batch 16"
52817,Eka,alpha,7888.00,ok,"batch 17"
52818,Bima,alpha,8295.04,ok,"batch 18"
52819,Ada,alpha,9879.68,ok,"needs, review"
52820,Citra,alpha,1813.04,ok,"batch 20"
52821,Danu,alpha,1227.52,ok,"batch 21"
52822,Ada,alpha,2263.68,ok,"batch 22"
52823,Ada,alpha,4222.08,ok,"batch 23"
52824,Citra,alpha,2222.72,ok,"normal cleanup"
52825,Ada,alpha,6003.20,ok,"batch 25"
52826,Bima,alpha,5657.60,ok,"batch 26"
52827,Danu,alpha,9831.04,ok,"batch 27"
52828,Eka,alpha,59.52,ok,"batch 28"
52829,Danu,alpha,5491.20,ok,"batch 29"
52830,Eka,alpha,6814.72,ok,"batch 30"
52831,Ada,alpha,3022.08,ok,"batch 31"
52832,Danu,alpha,9134.72,ok,"batch 32"
52833,Citra,alpha,5569.92,ok,"batch 33"
52834,Eka,alpha,9908.40,ok,"batch 34"
52835,Eka,alpha,9604.48,ok,"batch 35"
52836,Danu,alpha,9637.12,ok,"needs, review"
52837,Danu,alpha,1882.88,ok,"batch 37"
52838,Danu,alpha,5656.96,ok,"quote ""check"""
52839,Ada,alpha,2937.60,ok,"batch 39"
52840,Eka,alpha,482.56,ok,"batch 40"
52841,Eka,alpha,7800.96,ok,"batch 41"
52842,Eka,alpha,4889.60,ok,"batch 42"
52843,Eka,alpha,339.20,ok,"batch 43"
52844,Bima,alpha,7730.56,ok,"batch 44"
52845,Bima,alpha,2428.16,ok,"batch 45"
52846,Bima,alpha,3736.32,ok,"batch 46"
52847,Eka,alpha,6223.36,ok,"batch 47"
52848,Citra,alpha,2694.40,ok,"batch 48"
52849,Citra,alpha,8967.04,ok,"batch 49"
52850,Danu,alpha,9465.60,ok,"batch 50"
52851,Bima,alpha,3304.96,ok,"batch 51"
52852,Citra,alpha,5835.52,ok,"batch 52"
52853,Bima,alpha,9224.32,ok,"needs, review"
52854,Eka,alpha,7481.60,ok,"batch 54"
52855,Ada,alpha,6215.68,ok,"normal cleanup"
52856,Danu,alpha,775.04,ok,"batch 56"
52857,Ada,alpha,2000.00,ok,"batch 57"
52858,Eka,alpha,4503.68,ok,"batch 58"
52859,Bima,alpha,712.96,ok,"batch 59"
52860,Bima,alpha,257.28,ok,"batch 60"
52861,Danu,alpha,9541.76,ok,"batch 61"
52862,Ada,alpha,7706.24,ok,"batch 62"
52863,Citra,alpha,5329.92,ok,"batch 63"
52864,Citra,alpha,1365.12,ok,"batch 64"
52865,Danu,alpha,8104.96,ok,"batch 65"
52866,Danu,alpha,259.84,ok,"batch 66"
52867,Danu,alpha,9462.40,ok,"quote ""check"""
52868,Danu,alpha,8672.64,ok,"batch 68"
52869,Eka,alpha,7268.48,ok,"batch 69"
52870,Bima,alpha,3858.56,ok,"needs, review"
52871,Citra,alpha,5576.96,ok,"batch 71"
52872,Ada,alpha,7840.64,ok,"batch 72"
52873,Citra,alpha,4576.00,ok,"batch 73"
52874,Ada,alpha,1006.08,ok,"batch 74"
52875,Citra,alpha,6603.52,ok,"batch 75"
52876,Citra,alpha,5176.96,ok,"batch 76"
52877,Danu,alpha,2819.20,ok,"batch 77"
52878,Danu,alpha,1555.20,ok,"batch 78"
52879,Citra,alpha,7733.76,ok,"batch 79"
52880,Danu,alpha,7449.60,ok,"batch 80"
52881,Ada,alpha,5454.72,ok,"batch 81"
52882,Eka,alpha,7827.76,ok,"batch 82"
52883,Citra,alpha,8126.08,ok,"batch 83"
52884,Citra,alpha,8872.96,ok,"batch 84"
52885,Danu,alpha,300.72,ok,"batch 85"
52886,Danu,alpha,7607.68,ok,"normal cleanup"
52887,Bima,alpha,1558.40,ok,"needs, review"
52888,Ada,alpha,7088.00,ok,"batch 88"
52889,Danu,alpha,9513.60,ok,"batch 89"
52890,Danu,alpha,1029.76,ok,"batch 90"
52891,Danu,alpha,5571.84,ok,"batch 91"
52892,Danu,alpha,1805.44,ok,"batch 92"
52893,Eka,alpha,9736.32,ok,"batch 93"
52894,Eka,alpha,7601.28,ok,"batch 94"
52895,Bima,alpha,9352.32,ok,"batch 95"
52896,Eka,alpha,5107.20,ok,"quote ""check"""
52897,Eka,alpha,9628.80,ok,"batch 97"
52898,Citra,beta,1093.12,ok,"batch 98"
52899,Danu,alpha,9686.40,ok,"batch 99"
52900,Bima,alpha,520.96,ok,"batch 0"
52901,Eka,alpha,7914.24,ok,"batch 1"
52902,Citra,alpha,4366.72,ok,"batch 2"
52903,Bima,alpha,2216.32,ok,"batch 3"
52904,Danu,alpha,768.64,ok,"needs, review"
52905,Bima,alpha,917.76,ok,"batch 5"
52906,Danu,alpha,7022.72,ok,"batch 6"
52907,Danu,alpha,8266.24,ok,"batch 7"
52908,Danu,alpha,8723.84,ok,"batch 8"
52909,Citra,alpha,2712.32,ok,"batch 9"
52910,Eka,alpha,7876.48,ok,"batch 10"
52911,Eka,alpha,423.68,ok,"batch 11"
52912,Danu,alpha,9829.76,ok,"batch 12"
52913,Eka,alpha,3967.36,ok,"batch 13"
52914,Ada,alpha,5891.84,ok,"batch 14"
52915,Citra,alpha,9425.28,ok,"batch 15"
52916,Citra,alpha,6910.08,ok,"batch 16"
52917,Danu,alpha,1914.88,ok,"normal cleanup"
52918,Bima,alpha,8419.20,ok,"batch 18"
52919,Eka,alpha,7607.68,ok,"batch 19"
52920,Ada,alpha,8879.36,ok,"batch 20"
52921,Ada,alpha,3848.32,ok,"needs, review"
52922,Citra,alpha,7667.12,ok,"batch 22"
52923,Bima,alpha,7239.68,ok,"batch 23"
52924,Eka,alpha,8385.28,ok,"batch 24"
52925,Danu,alpha,570.24,ok,"quote ""check"""
52926,Bima,alpha,8060.80,ok,"batch 26"
52927,Danu,alpha,4798.72,ok,"batch 27"
52928,Bima,alpha,5837.44,ok,"batch 28"
52929,Danu,alpha,9943.68,ok,"batch 29"
52930,Ada,alpha,7085.44,ok,"batch 30"
52931,Bima,alpha,9208.96,ok,"batch 31"
52932,Ada,alpha,8722.56,ok,"batch 32"
52933,Danu,alpha,459.52,ok,"batch 33"
52934,Danu,alpha,7121.28,ok,"batch 34"
52935,Eka,alpha,6096.00,ok,"batch 35"
52936,Ada,alpha,3460.48,ok,"batch 36"
52937,Ada,alpha,3555.20,ok,"batch 37"
52938,Ada,alpha,2587.52,ok,"needs, review"
52939,Citra,alpha,9522.56,ok,"batch 39"
52940,Citra,alpha,5782.40,ok,"batch 40"
52941,Danu,alpha,7116.80,ok,"batch 41"
52942,Ada,alpha,8452.48,ok,"batch 42"
52943,Danu,alpha,1377.92,ok,"batch 43"
52944,Eka,alpha,8480.64,ok,"batch 44"
52945,Citra,alpha,6592.00,ok,"batch 45"
52946,Ada,alpha,5911.04,ok,"batch 46"
52947,Bima,alpha,1312.00,ok,"batch 47"
52948,Eka,alpha,7551.36,ok,"normal cleanup"
52949,Danu,alpha,8344.96,ok,"batch 49"
52950,Eka,alpha,4148.48,ok,"batch 50"
52951,Danu,alpha,9018.88,ok,"batch 51"
52952,Citra,alpha,2792.96,ok,"batch 52"
52953,Eka,alpha,1938.56,ok,"batch 53"
52954,Danu,alpha,8079.36,ok,"quote ""check"""
52955,Danu,alpha,2952.32,ok,"needs, review"
52956,Eka,alpha,6008.96,ok,"batch 56"
52957,Ada,alpha,7440.64,ok,"batch 57"
52958,Citra,alpha,6084.48,ok,"batch 58"
52959,Danu,alpha,9049.60,ok,"batch 59"
52960,Eka,alpha,1622.40,ok,"batch 60"
52961,Bima,alpha,3018.88,ok,"batch 61"
52962,Eka,alpha,956.16,ok,"batch 62"
52963,Eka,alpha,1522.56,ok,"batch 63"
52964,Eka,alpha,6690.56,ok,"batch 64"
52965,Danu,alpha,6043.52,ok,"batch 65"
52966,Eka,alpha,843.52,ok,"batch 66"
52967,Ada,alpha,9512.32,ok,"batch 67"
52968,Bima,alpha,4630.40,ok,"batch 68"
52969,Eka,alpha,1388.16,ok,"batch 69"
52970,Bima,alpha,4355.20,ok,"batch 70"
52971,Ada,alpha,5862.96,ok,"batch 71"
52972,Danu,alpha,4444.80,ok,"needs, review"
52973,Danu,alpha,9205.76,ok,"batch 73"
52974,Ada,alpha,8021.12,ok,"batch 74"
52975,Danu,alpha,849.28,ok,"batch 75"
52976,Eka,alpha,625.28,ok,"batch 76"
52977,Bima,alpha,9303.04,ok,"batch 77"
52978,Danu,alpha,2254.08,ok,"batch 78"
52979,Danu,alpha,8720.00,ok,"normal cleanup"
52980,Eka,alpha,2263.68,ok,"batch 80"
52981,Eka,alpha,5772.16,ok,"batch 81"
52982,Citra,alpha,3921.92,ok,"batch 82"
52983,Eka,alpha,9547.52,ok,"quote ""check"""
52984,Bima,alpha,8453.76,ok,"batch 84"
52985,Bima,alpha,614.40,ok,"batch 85"
52986,Citra,alpha,2281.52,ok,"batch 86"
52987,Danu,alpha,2403.84,ok,"batch 87"
52988,Eka,alpha,5099.52,ok,"batch 88"
52989,Ada,alpha,83.20,ok,"needs, review"
52990,Bima,alpha,3882.88,ok,"batch 90"
52991,Eka,alpha,3521.28,ok,"batch 91"
52992,Bima,alpha,1509.12,ok,"batch 92"
52993,Danu,alpha,5377.28,ok,"batch 93"
52994,Danu,alpha,5752.96,ok,"batch 94"
52995,Eka,alpha,1294.72,ok,"batch 95"
52996,Eka,alpha,6600.32,ok,"batch 96"
52997,Danu,alpha,5030.40,ok,"batch 97"
52998,Eka,alpha,4387.20,ok,"batch 98"
52999,Citra,alpha,1344.64,ok,"batch 99"
53000,Ada,alpha,7271.04,ok,"batch 0"
53001,Danu,alpha,4200.96,ok,"batch 1"
